Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
GPR75-ASB3,4,1.028864164420943,0.8671975019293616,0.9380637236250671
GPR78,6,-0.6140437574821555,0.24171752002090283,0.5050283696133949
GPR82,6,0.3407558363997503,0.6103115400817023,0.8088510118206798
GPR83,6,-0.43098932988975985,0.2912546309951154,0.557479219417431
GPR84,6,0.3350611201836793,0.6076714585304253,0.8076811510482746
GPR85,6,-0.7481664283734534,0.20978767016513233,0.46509921933410153
GPR87,6,2.058866260687434,0.9918042588428433,1.0
GPR88,6,-0.47415904676235093,0.27882344880672877,0.5444509256760578
GPR89A,10,-2.4422517342766112,0.0206896627629558,0.09110035968820918
GPR89B,6,-3.7707083123055463,0.002423151248517135,0.01564031055119738
GPRASP1,6,-2.1495892139418635,0.03334981991340015,0.13150289125070375
GPRASP2,6,-4.378645643709634,0.0007531898290945027,0.005642642377708362
GPRASP3,6,-1.0640691794225536,0.1463371291127214,0.3757875107399575
GPRC5A,6,0.4012210751816599,0.6379557892558425,0.8256119614343014
GPRC5B,6,-0.9759451396139526,0.16240640082698457,0.39954166363745713
GPRC5C,6,-1.6698204917636101,0.06744905214349933,0.22150143195612781
GPRC5D,6,4.4373529174120065,0.9999999999968544,1.0
GPRC6A,6,-0.5901409207852162,0.2477546401707552,0.5122266925091155
GPRIN1,6,0.03168659443143289,0.46506893563510127,0.7061707637502325
GPRIN3,6,-0.028617394106149687,0.43814123701410423,0.685263158207482
GPS1,6,-7.315245633937353,3.9112059859078725e-33,4.79808590313453e-32
GPS2,5,-3.001653028777507,0.0077599830645775575,0.040475203300408095
GPSM1,6,-1.7897201320161686,0.05727516962318385,0.19716585564587746
GPSM2,6,-0.9702077076656227,0.16349623487863854,0.4007908819035641
GPSM3,4,1.1636042329462801,0.902005954572163,0.9561921124674371
GPT,6,1.7523325609910145,0.9800112748500373,0.9975074902859583
GPT2,6,-4.125965153848657,0.0012569524627083519,0.008881355566859192
GPX1,6,-0.6218262164854998,0.23977610618572173,0.5032064549801868
GPX2,6,-1.8864533577299325,0.04994253090064129,0.17896903684304147
GPX3,6,-2.6717431281877944,0.014277925609381098,0.06723246219161273
GPX5,6,0.4486747263528924,0.6590723872048909,0.8342565546871362
GPX7,6,-1.1899165342604408,0.12553081897617893,0.33882348749333846
GPX8,6,-0.6028808288328396,0.2445228037519624,0.5080310718533477
GRAMD1A,6,-3.023635601654346,0.00743221135975807,0.0390438046525515
GRAMD1C,6,-0.9276113154315363,0.17175514494634092,0.41381755617620614
GRAMD2A,6,-0.37060568716634557,0.3095733545514112,0.5757242370911636
GRAMD2B,6,0.06404265475939253,0.47989469517514505,0.7171386662190089
GRAP,6,0.7966360666570795,0.7947500036366071,0.9053864607949196
GRAP2,6,1.1975646527773736,0.9097788789571001,0.9609513271611662
GRAPL,6,0.7966360666570795,0.7947500036366071,0.9053864607949196
GRB14,6,-0.3735080129867182,0.30866628022061393,0.5749996885663109
GRB2,6,-1.216015016765432,0.12152359265097809,0.3319976170253359
GREB1L,6,-0.6026997264067885,0.2445685178167662,0.5080310718533477
GREM1,6,0.710541056492835,0.7643365227986612,0.8900761437128122
GREM2,6,0.0203483233128439,0.45993134681658676,0.7016077202515022
GRHL1,6,-2.0168271193618628,0.04112455585245273,0.15448481226231198
GRHL2,6,0.6255635087381771,0.7323392537448656,0.8750964793373106
GRHL2-DT,6,0.6255635087381771,0.7323392537448656,0.8750964793373106
GRHL3,6,-0.8068805823395095,0.19676751888069013,0.446763717097797
GRHPR,6,-0.23622648954385123,0.35483630458846127,0.6200751462775633
GRIA1,6,0.07284773155849657,0.483967414659063,0.7205382529394944
GRIA2,6,-0.28133511203241995,0.33890166247956277,0.6048478392839931
GRIA3,5,-0.009863928429549175,0.4464061653511289,0.6916215934332361
GRID1,6,-3.167603269207718,0.00565063121516131,0.030866065424331943
GRID2,6,0.9560454716185985,0.8460292692053482,0.9272176576894522
GRIFIN,6,0.5585382304853785,0.7056393899664823,0.8609959414649373
GRIK1,6,-1.2780031858581895,0.11242022488864649,0.31437170083971033
GRIK3,6,0.27151006697702423,0.5778828524701591,0.7878517393327645
GRIK4,6,0.22754779493095492,0.5570348460621612,0.7712940280758419
GRIN1,6,-1.5480392731295596,0.07928599964108252,0.24824607270385196
GRIN2C,6,-2.213007806384923,0.030079687276755973,0.12151775544777765
GRIN3A,6,-0.8302630622213099,0.19173849555065814,0.4398012868578989
GRIN3B,6,-1.368035423945029,0.10022004174035179,0.2915179295198847
GRINA,5,-0.26483746177902673,0.3446395895692429,0.6107525294706732
GRIP1,6,0.4655796100772845,0.6664562034639664,0.8390886124137331
GRIP2,6,-4.777206039031824,0.00014529166291567437,0.0011672354204075091
